GraphName,Seed,Nodes,Edges,Conflicts,Density,ConflictProbability,IsConnected
G20_D0.20_C0.05,1,20,38,9,0.2,0.05,True
G20_D0.20_C0.05,2,20,38,9,0.2,0.05,True
G20_D0.20_C0.05,3,20,38,9,0.2,0.05,True
G20_D0.20_C0.05,4,20,38,9,0.2,0.05,True
G20_D0.20_C0.05,5,20,38,9,0.2,0.05,True
G20_D0.20_C0.05,6,20,38,9,0.2,0.05,True
G20_D0.20_C0.05,7,20,38,9,0.2,0.05,True
G20_D0.20_C0.05,8,20,38,9,0.2,0.05,True
G20_D0.20_C0.05,9,20,38,9,0.2,0.05,True
G20_D0.20_C0.05,10,20,38,9,0.2,0.05,True
G20_D0.20_C0.10,1,20,38,22,0.2,0.1,True
G20_D0.20_C0.10,2,20,38,22,0.2,0.1,True
G20_D0.20_C0.10,3,20,38,22,0.2,0.1,True
G20_D0.20_C0.10,4,20,38,22,0.2,0.1,True
G20_D0.20_C0.10,5,20,38,22,0.2,0.1,True
G20_D0.20_C0.10,6,20,38,22,0.2,0.1,True
G20_D0.20_C0.10,7,20,38,22,0.2,0.1,True
G20_D0.20_C0.10,8,20,38,22,0.2,0.1,True
G20_D0.20_C0.10,9,20,38,22,0.2,0.1,True
G20_D0.20_C0.10,10,20,38,22,0.2,0.1,True
G20_D0.20_C0.20,1,20,38,44,0.2,0.2,True
G20_D0.20_C0.20,2,20,38,44,0.2,0.2,True
G20_D0.20_C0.20,3,20,38,44,0.2,0.2,True
G20_D0.20_C0.20,4,20,38,44,0.2,0.2,True
G20_D0.20_C0.20,5,20,38,44,0.2,0.2,True
G20_D0.20_C0.20,6,20,38,44,0.2,0.2,True
G20_D0.20_C0.20,7,20,38,44,0.2,0.2,True
G20_D0.20_C0.20,8,20,38,44,0.2,0.2,True
G20_D0.20_C0.20,9,20,38,44,0.2,0.2,True
G20_D0.20_C0.20,10,20,38,44,0.2,0.2,True
G20_D0.40_C0.05,1,20,76,11,0.4,0.05,True
G20_D0.40_C0.05,2,20,76,11,0.4,0.05,True
G20_D0.40_C0.05,3,20,76,11,0.4,0.05,True
G20_D0.40_C0.05,4,20,76,11,0.4,0.05,True
G20_D0.40_C0.05,5,20,76,11,0.4,0.05,True
G20_D0.40_C0.05,6,20,76,11,0.4,0.05,True
G20_D0.40_C0.05,7,20,76,11,0.4,0.05,True
G20_D0.40_C0.05,8,20,76,11,0.4,0.05,True
G20_D0.40_C0.05,9,20,76,11,0.4,0.05,True
G20_D0.40_C0.05,10,20,76,11,0.4,0.05,True
G20_D0.40_C0.10,1,20,76,21,0.4,0.1,True
G20_D0.40_C0.10,2,20,76,21,0.4,0.1,True
G20_D0.40_C0.10,3,20,76,21,0.4,0.1,True
G20_D0.40_C0.10,4,20,76,21,0.4,0.1,True
G20_D0.40_C0.10,5,20,76,21,0.4,0.1,True
G20_D0.40_C0.10,6,20,76,21,0.4,0.1,True
G20_D0.40_C0.10,7,20,76,21,0.4,0.1,True
G20_D0.40_C0.10,8,20,76,21,0.4,0.1,True
G20_D0.40_C0.10,9,20,76,21,0.4,0.1,True
G20_D0.40_C0.10,10,20,76,21,0.4,0.1,True
G20_D0.40_C0.20,1,20,76,44,0.4,0.2,True
G20_D0.40_C0.20,2,20,76,44,0.4,0.2,True
G20_D0.40_C0.20,3,20,76,44,0.4,0.2,True
G20_D0.40_C0.20,4,20,76,44,0.4,0.2,True
G20_D0.40_C0.20,5,20,76,44,0.4,0.2,True
G20_D0.40_C0.20,6,20,76,44,0.4,0.2,True
G20_D0.40_C0.20,7,20,76,44,0.4,0.2,True
G20_D0.40_C0.20,8,20,76,44,0.4,0.2,True
G20_D0.40_C0.20,9,20,76,44,0.4,0.2,True
G20_D0.40_C0.20,10,20,76,44,0.4,0.2,True
G20_D0.60_C0.05,1,20,114,5,0.6,0.05,True
G20_D0.60_C0.05,2,20,114,5,0.6,0.05,True
G20_D0.60_C0.05,3,20,114,5,0.6,0.05,True
G20_D0.60_C0.05,4,20,114,5,0.6,0.05,True
G20_D0.60_C0.05,5,20,114,5,0.6,0.05,True
G20_D0.60_C0.05,6,20,114,5,0.6,0.05,True
G20_D0.60_C0.05,7,20,114,5,0.6,0.05,True
G20_D0.60_C0.05,8,20,114,5,0.6,0.05,True
G20_D0.60_C0.05,9,20,114,5,0.6,0.05,True
G20_D0.60_C0.05,10,20,114,5,0.6,0.05,True
G20_D0.60_C0.10,1,20,114,14,0.6,0.1,True
G20_D0.60_C0.10,2,20,114,14,0.6,0.1,True
G20_D0.60_C0.10,3,20,114,14,0.6,0.1,True
G20_D0.60_C0.10,4,20,114,14,0.6,0.1,True
G20_D0.60_C0.10,5,20,114,14,0.6,0.1,True
G20_D0.60_C0.10,6,20,114,14,0.6,0.1,True
G20_D0.60_C0.10,7,20,114,14,0.6,0.1,True
G20_D0.60_C0.10,8,20,114,14,0.6,0.1,True
G20_D0.60_C0.10,9,20,114,14,0.6,0.1,True
G20_D0.60_C0.10,10,20,114,14,0.6,0.1,True
G20_D0.60_C0.20,1,20,114,29,0.6,0.2,True
G20_D0.60_C0.20,2,20,114,29,0.6,0.2,True
G20_D0.60_C0.20,3,20,114,29,0.6,0.2,True
G20_D0.60_C0.20,4,20,114,29,0.6,0.2,True
G20_D0.60_C0.20,5,20,114,29,0.6,0.2,True
G20_D0.60_C0.20,6,20,114,29,0.6,0.2,True
G20_D0.60_C0.20,7,20,114,29,0.6,0.2,True
G20_D0.60_C0.20,8,20,114,29,0.6,0.2,True
G20_D0.60_C0.20,9,20,114,29,0.6,0.2,True
G20_D0.60_C0.20,10,20,114,29,0.6,0.2,True
G50_D0.20_C0.05,1,50,245,58,0.2,0.05,True
G50_D0.20_C0.05,2,50,245,58,0.2,0.05,True
G50_D0.20_C0.05,3,50,245,58,0.2,0.05,True
G50_D0.20_C0.05,4,50,245,58,0.2,0.05,True
G50_D0.20_C0.05,5,50,245,58,0.2,0.05,True
G50_D0.20_C0.05,6,50,245,58,0.2,0.05,True
G50_D0.20_C0.05,7,50,245,58,0.2,0.05,True
G50_D0.20_C0.05,8,50,245,58,0.2,0.05,True
G50_D0.20_C0.05,9,50,245,58,0.2,0.05,True
G50_D0.20_C0.05,10,50,245,58,0.2,0.05,True
G50_D0.20_C0.10,1,50,245,117,0.2,0.1,True
G50_D0.20_C0.10,2,50,245,117,0.2,0.1,True
G50_D0.20_C0.10,3,50,245,117,0.2,0.1,True
G50_D0.20_C0.10,4,50,245,117,0.2,0.1,True
G50_D0.20_C0.10,5,50,245,117,0.2,0.1,True
G50_D0.20_C0.10,6,50,245,117,0.2,0.1,True
G50_D0.20_C0.10,7,50,245,117,0.2,0.1,True
G50_D0.20_C0.10,8,50,245,117,0.2,0.1,True
G50_D0.20_C0.10,9,50,245,117,0.2,0.1,True
G50_D0.20_C0.10,10,50,245,117,0.2,0.1,True
G50_D0.20_C0.20,1,50,245,233,0.2,0.2,True
G50_D0.20_C0.20,2,50,245,233,0.2,0.2,True
G50_D0.20_C0.20,3,50,245,233,0.2,0.2,True
G50_D0.20_C0.20,4,50,245,233,0.2,0.2,True
G50_D0.20_C0.20,5,50,245,233,0.2,0.2,True
G50_D0.20_C0.20,6,50,245,233,0.2,0.2,True
G50_D0.20_C0.20,7,50,245,233,0.2,0.2,True
G50_D0.20_C0.20,8,50,245,233,0.2,0.2,True
G50_D0.20_C0.20,9,50,245,233,0.2,0.2,True
G50_D0.20_C0.20,10,50,245,233,0.2,0.2,True
G50_D0.40_C0.05,1,50,490,63,0.4,0.05,True
G50_D0.40_C0.05,2,50,490,63,0.4,0.05,True
G50_D0.40_C0.05,3,50,490,63,0.4,0.05,True
G50_D0.40_C0.05,4,50,490,63,0.4,0.05,True
G50_D0.40_C0.05,5,50,490,63,0.4,0.05,True
G50_D0.40_C0.05,6,50,490,63,0.4,0.05,True
G50_D0.40_C0.05,7,50,490,63,0.4,0.05,True
G50_D0.40_C0.05,8,50,490,63,0.4,0.05,True
G50_D0.40_C0.05,9,50,490,63,0.4,0.05,True
G50_D0.40_C0.05,10,50,490,63,0.4,0.05,True
G50_D0.40_C0.10,1,50,490,114,0.4,0.1,True
G50_D0.40_C0.10,2,50,490,114,0.4,0.1,True
G50_D0.40_C0.10,3,50,490,114,0.4,0.1,True
G50_D0.40_C0.10,4,50,490,114,0.4,0.1,True
G50_D0.40_C0.10,5,50,490,114,0.4,0.1,True
G50_D0.40_C0.10,6,50,490,114,0.4,0.1,True
G50_D0.40_C0.10,7,50,490,114,0.4,0.1,True
G50_D0.40_C0.10,8,50,490,114,0.4,0.1,True
G50_D0.40_C0.10,9,50,490,114,0.4,0.1,True
G50_D0.40_C0.10,10,50,490,114,0.4,0.1,True
G50_D0.40_C0.20,1,50,490,236,0.4,0.2,True
G50_D0.40_C0.20,2,50,490,236,0.4,0.2,True
G50_D0.40_C0.20,3,50,490,236,0.4,0.2,True
G50_D0.40_C0.20,4,50,490,236,0.4,0.2,True
G50_D0.40_C0.20,5,50,490,236,0.4,0.2,True
G50_D0.40_C0.20,6,50,490,236,0.4,0.2,True
G50_D0.40_C0.20,7,50,490,236,0.4,0.2,True
G50_D0.40_C0.20,8,50,490,236,0.4,0.2,True
G50_D0.40_C0.20,9,50,490,236,0.4,0.2,True
